과제,조모임,학점 비율,출결,시험 횟수,name,prof
없음,보통,비율 채워줌,직접호명,두 번,모바일커뮤니케이션,최수진
없음,보통,학점느님,직접호명,두 번,미디어특강,김수아
보통,보통,비율 채워줌,직접호명,두 번,미디어플래닝,전혜경
보통,많음,비율 채워줌,직접호명,없음,크리에이티브실습,박형석
보통,보통,매우 깐깐함,직접호명,두 번,교육학개론,박지혜
보통,없음,비율 채워줌,직접호명,두 번,일본근·현대사,김석연
보통,보통,학점느님,직접호명,두 번,중국연구특강(캡스톤디자인),윤경우
많음,없음,비율 채워줌,직접호명,두 번,환경법,김성배
없음,보통,학점느님,직접호명,한 번,형사모의재판,백창원
보통,보통,비율 채워줌,지정좌석,두 번,경제학원론1,장덕주
보통,없음,학점느님,직접호명,두 번,경제학원론1,진혜영
없음,없음,비율 채워줌,혼용,두 번,경제학원론1,김창근
없음,없음,비율 채워줌,직접호명,두 번,통계학,김동욱
없음,없음,비율 채워줌,직접호명,두 번,경제학설사,이상호
없음,없음,비율 채워줌,직접호명,두 번,임금과고용,채창균
없음,없음,비율 채워줌,직접호명,두 번,시장과기업행동,최은주
보통,없음,학점느님,직접호명,두 번,국제경제학,이상학
없음,없음,매우 깐깐함,직접호명,두 번,산업정책론,이재억
없음,없음,비율 채워줌,직접호명,두 번,경제학원론1,김진일
없음,없음,비율 채워줌,직접호명,두 번,국제경제학,노정녀
보통,없음,학점느님,직접호명,두 번,국제통상세미나,강재형
없음,없음,매우 깐깐함,직접호명,없음,공업교과논리및논술,오정헌
보통,없음,비율 채워줌,지정좌석,두 번,프로그래밍언어,이찬수
많음,보통,F 폭격기,직접호명,두 번,기계시스템설계입문II,김석현
보통,보통,비율 채워줌,직접호명,두 번,기계시스템설계입문II,김중경
없음,없음,학점느님,직접호명,없음,사제동행세미나,김철
많음,많음,매우 깐깐함,직접호명,두 번,CAD실습I,김근행
보통,보통,매우 깐깐함,직접호명,두 번,열역학,이성욱
많음,많음,비율 채워줌,반영안함,두 번,자동제어,이운성
많음,없음,매우 깐깐함,직접호명,두 번,기계진동학,김찬묵
보통,보통,비율 채워줌,직접호명,두 번,환경과학,황안나
많음,없음,비율 채워줌,직접호명,네 번 이상,구조역학II,이성우
없음,없음,비율 채워줌,직접호명,두 번,하수도공학,이상호
보통,없음,비율 채워줌,직접호명,두 번,구조공학및실험,오창국
많음,많음,비율 채워줌,반영안함,없음,경험디자인,Luo Tao
보통,보통,비율 채워줌,직접호명,두 번,재료와기법I,이동춘
보통,없음,매우 깐깐함,직접호명,없음,형태와구조I,금누리
많음,없음,매우 깐깐함,직접호명,없음,기초도자공예I,이상용
많음,없음,매우 깐깐함,직접호명,두 번,조형연습I,박경순
보통,없음,비율 채워줌,직접호명,없음,어드밴스드디지털모델링,박주성
보통,없음,매우 깐깐함,반영안함,없음,공간과그래픽,전우찬
없음,없음,비율 채워줌,직접호명,두 번,세계미술사,허수정
없음,없음,학점느님,직접호명,없음,기초드로잉,강정헌
많음,없음,비율 채워줌,직접호명,없음,스토리텔링연구 Ⅰ,전승규
많음,많음,비율 채워줌,직접호명,없음,사제동행세미나,김미숙
많음,보통,매우 깐깐함,직접호명,네 번 이상,산림병리학및실습,김미숙
없음,없음,학점느님,직접호명,없음,사제동행세미나,김태종
없음,없음,비율 채워줌,직접호명,두 번,임산공업역학,오정권
없음,없음,비율 채워줌,직접호명,두 번,산업환경화학,이진희
없음,없음,학점느님,지정좌석,없음,물리및물리실험세미나I,강지훈
보통,보통,학점느님,직접호명,두 번,전자기학 II,문석배
없음,없음,비율 채워줌,직접호명,한 번,계측설계및응용I,이창우
없음,많음,학점느님,직접호명,없음,캡스톤디자인I,문석배
없음,없음,학점느님,직접호명,세 번,분석화학,정인환
많음,없음,F 폭격기,직접호명,두 번,현대기하학(1),전재복
보통,없음,학점느님,직접호명,두 번,암호알고리즘프로그래밍,김종성
없음,없음,비율 채워줌,직접호명,두 번,일반위상수학및연습,김재룡
보통,없음,비율 채워줌,직접호명,두 번,복소함수론및연습,김현미
보통,없음,매우 깐깐함,직접호명,두 번,응용확률론및실습,김용무
없음,없음,비율 채워줌,직접호명,네 번 이상,생화학,고광웅
많음,없음,비율 채워줌,직접호명,한 번,영양학실험,고광웅
보통,보통,비율 채워줌,직접호명,두 번,산업생물공학,박용철
보통,없음,학점느님,직접호명,없음,디지털콘텐츠와툴워크숍,배지오
보통,보통,비율 채워줌,직접호명,두 번,세계현대영화감상및분석,박서연
없음,없음,F 폭격기,직접호명,두 번,영화개론,김은주
없음,없음,비율 채워줌,직접호명,두 번,영화사(세계),박희태
보통,보통,비율 채워줌,직접호명,두 번,체육측정평가,이미현
보통,보통,매우 깐깐함,직접호명,두 번,서양고대사·중세사,조용욱
많음,없음,F 폭격기,직접호명,두 번,사료강독(2)(서양사),조용욱
많음,없음,비율 채워줌,직접호명,두 번,러시아어I,이새봄
보통,없음,매우 깐깐함,직접호명,두 번,현대일본대중문화의이해,박선영
보통,없음,비율 채워줌,직접호명,두 번,한일과거사쟁점,김석연
보통,없음,학점느님,직접호명,두 번,응용수학I,이동헌
없음,없음,매우 깐깐함,직접호명,두 번,열역학,신동훈
많음,많음,매우 깐깐함,직접호명,한 번,캡스톤디자인I,김중경
보통,보통,비율 채워줌,직접호명,네 번 이상,임업통론,고동욱
없음,보통,비율 채워줌,직접호명,한 번,글로벌산림환경이슈,고동욱
보통,보통,매우 깐깐함,직접호명,두 번,목재화학및실험,조성택
없음,없음,비율 채워줌,직접호명,두 번,기초물리학,노희소
없음,없음,비율 채워줌,직접호명,두 번,기초화학,박규순
보통,없음,비율 채워줌,직접호명,한 번,기초물리실험,안근영
보통,없음,비율 채워줌,직접호명,두 번,기초물리학,박성혜
보통,없음,비율 채워줌,직접호명,한 번,기초물리실험,오형택
없음,없음,매우 깐깐함,지정좌석,한 번,기초화학실험,윤성호
보통,없음,비율 채워줌,직접호명,두 번,미적분과연습,김동찬
보통,보통,학점느님,직접호명,두 번,경영의사결정론,한규은
없음,보통,학점느님,직접호명,두 번,소비자행동론,박성준
보통,없음,비율 채워줌,직접호명,두 번,생산운영관리,조재은
보통,보통,비율 채워줌,직접호명,한 번,경영정보학원론,전수현
보통,없음,비율 채워줌,직접호명,두 번,원가회계,이건
보통,없음,매우 깐깐함,직접호명,두 번,e-비즈니스개론,백진현
많음,많음,매우 깐깐함,직접호명,없음,창의경영,최성범
없음,없음,학점느님,직접호명,두 번,금융기관론,이상기
보통,보통,매우 깐깐함,직접호명,두 번,인적자원관리,이수일
없음,없음,비율 채워줌,직접호명,두 번,보험경영,최영호
없음,보통,비율 채워줌,직접호명,두 번,마케팅,박대윤
보통,없음,매우 깐깐함,혼용,두 번,재무관리,신동국
많음,많음,비율 채워줌,직접호명,두 번,시스템분석및설계,김승열
보통,많음,비율 채워줌,직접호명,한 번,경영데이터베이스개론,전수현
보통,없음,비율 채워줌,직접호명,네 번 이상,수리통계,정여진
많음,없음,비율 채워줌,직접호명,두 번,비즈니스프로그래밍,안성만
없음,없음,매우 깐깐함,직접호명,두 번,경영통계,이명호
없음,없음,비율 채워줌,직접호명,두 번,경제학개론,서미숙
없음,없음,비율 채워줌,직접호명,두 번,자본시장론,신동휴
보통,없음,비율 채워줌,직접호명,두 번,보험경영,강석원
보통,보통,매우 깐깐함,직접호명,두 번,경영데이터베이스개론,김남규
보통,많음,비율 채워줌,직접호명,두 번,HCI와UX혁신,이대환
많음,없음,비율 채워줌,직접호명,두 번,비즈니스애널리틱스,안현철
보통,없음,비율 채워줌,직접호명,두 번,객체지향프로그래밍,김광섭
보통,없음,학점느님,직접호명,두 번,객체지향응용,신인수
없음,없음,비율 채워줌,직접호명,두 번,Business Statistics,아놀드정
없음,없음,학점느님,직접호명,두 번,금융시장및상품의이해,전현우
보통,없음,학점느님,직접호명,두 번,파생상품론,이상기
보통,없음,매우 깐깐함,직접호명,두 번,경영통계,김인수
보통,없음,비율 채워줌,반영안함,두 번,기업재무특강,신동휴
없음,없음,매우 깐깐함,직접호명,두 번,중급회계입문,홍창목
보통,없음,비율 채워줌,직접호명,한 번,기초전자회로실험I,김기두
보통,없음,매우 깐깐함,직접호명,한 번,기초전자회로실험I,채형일
없음,없음,비율 채워줌,직접호명,두 번,디지털공학,장혁준
없음,없음,비율 채워줌,직접호명,두 번,회로이론I,모현선
없음,보통,매우 깐깐함,직접호명,한 번,디지털공학실험,주민철
없음,없음,학점느님,직접호명,두 번,프로그래밍언어,강동욱
보통,없음,학점느님,직접호명,두 번,통신공학I,주민철
보통,많음,비율 채워줌,직접호명,한 번,공학설계,김현수
없음,없음,학점느님,직접호명,두 번,운영체제,이시윤
보통,없음,비율 채워줌,직접호명,두 번,프로그래밍언어,이상헌
없음,없음,학점느님,직접호명,두 번,고체역학,김승권
없음,없음,비율 채워줌,직접호명,세 번,이공계일반수학,홍윤희
많음,없음,F 폭격기,직접호명,두 번,이공계일반수학,박경호
없음,없음,비율 채워줌,직접호명,두 번,바이오헬스케어소재개발,박희정
보통,없음,F 폭격기,직접호명,두 번,과학과소프트웨어적사고,김준호
보통,없음,비율 채워줌,직접호명,두 번,소프트웨어프로젝트Ⅰ,윤종영
보통,없음,비율 채워줌,직접호명,두 번,소프트웨어프로젝트Ⅰ,이경용
보통,많음,비율 채워줌,직접호명,두 번,글쓰기,김정경
보통,많음,매우 깐깐함,직접호명,두 번,글쓰기,주현식
보통,없음,학점느님,직접호명,두 번,글쓰기,김정욱
보통,없음,학점느님,직접호명,한 번,글쓰기(공학인증),최수진
많음,없음,매우 깐깐함,직접호명,두 번,글쓰기(공학인증),정재후
없음,많음,매우 깐깐함,직접호명,한 번,글쓰기(공학인증),유승현
보통,보통,학점느님,직접호명,두 번,English Reading I,권지영
보통,보통,비율 채워줌,직접호명,두 번,English Reading I,유도형
없음,없음,학점느님,직접호명,두 번,English Reading I,이주희
없음,없음,학점느님,직접호명,두 번,English Conversation I(ABEEK),피터김
보통,없음,비율 채워줌,직접호명,네 번 이상,일반물리I(공학인증),황성태
많음,많음,비율 채워줌,직접호명,한 번,일반물리실험I(공학인증),조진기
보통,없음,비율 채워줌,직접호명,두 번,일반물리I(공학인증),장민희
많음,없음,매우 깐깐함,직접호명,두 번,일반물리I(공학인증),이동원
없음,없음,매우 깐깐함,직접호명,두 번,일반화학I(공학인증),권연진
없음,없음,비율 채워줌,직접호명,두 번,일반화학I(공학인증),김경진
많음,보통,매우 깐깐함,직접호명,두 번,시민정신과사회봉사,이옥희
